ano,mes,sigla_uf,empresa,tecnologia,modalidade,total_acessos
2023,11,SC,VIVO,LTE,Pré-pago,782192
2023,11,MS,VIVO,GSM,Pós-pago,104968
2023,11,GO,VIVO,GSM,Pós-pago,336951
2023,11,AC,CLARO,GSM,Pós-pago,6538
2023,11,RR,CLARO,WCDMA,Pós-pago,22026
2023,11,RR,CLARO,LTE,Pós-pago,37018
2023,11,PI,CLARO,LTE,Pós-pago,290839
2023,11,CE,CLARO,NR,Pós-pago,118596
2023,11,RN,CLARO,NR,Pré-pago,18163
2023,11,AL,CLARO,WCDMA,Pré-pago,24660
2023,11,SE,CLARO,GSM,Pós-pago,8020
2023,11,BA,CLARO,NR,Pós-pago,168689
2023,11,ES,CLARO,LTE,Pré-pago,343240
2023,11,PR,CLARO,LTE,Pré-pago,929244
2023,11,SC,CLARO,GSM,Pré-pago,14596
2023,11,RS,CLARO,NR,Pré-pago,56193
2023,11,GO,CLARO,NR,Pós-pago,273968
2023,11,GO,CLARO,LTE,Pré-pago,1495056
2023,11,SP,ALGAR (CTBC TELECOM),LTE,Pós-pago,2960820
2023,11,RN,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,131
2023,11,RJ,SURF TELECOM,LTE,Pós-pago,136336
2023,11,DF,VIVO,NR,Pré-pago,27612
2023,11,AC,CLARO,NR,Pré-pago,12060
2023,11,DF,CLARO,GSM,Pós-pago,36339
2023,11,SP,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,317922
2023,11,PR,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,4864
2023,11,RJ,DATORA,LTE,Pós-pago,5071
2023,11,MS,ALGAR (CTBC TELECOM),WCDMA,Pré-pago,1190
2023,11,GO,TIM,NR,Pré-pago,57443
2023,11,RN,DATORA,GSM,Pós-pago,35121
2023,11,RR,TIM,NR,Pós-pago,9814
2023,11,MT,VIVO,CDMA IS 95,Pré-pago,2
2023,11,PE,DATORA,LTE,Pós-pago,520
2023,11,GO,DATORA,GSM,Pós-pago,23634
2023,11,AL,TIM,NR,Pré-pago,18546
2023,11,SE,DATORA,LTE,Pós-pago,65
2023,11,DF,DATORA,LTE,Pós-pago,127
2023,11,RR,VIVO,CDMA IS 95,Pré-pago,9
2023,11,AL,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,1
2023,11,AC,TIM,GSM,Pré-pago,2282
2023,11,AM,TIM,LTE,Pré-pago,243443
2023,11,RR,TIM,LTE,Pós-pago,23443
2023,11,AP,TIM,GSM,Pré-pago,3863
2023,11,PE,TIM,GSM,Pós-pago,46124
2023,11,AL,TIM,LTE,Pré-pago,629567
2023,11,SE,TIM,LTE,Pós-pago,65595
2023,11,BA,TIM,WCDMA,Pré-pago,58933
2023,11,SC,TIM,LTE,Pré-pago,1823448
2023,11,SC,TIM,NR,Pós-pago,185111
2023,11,RS,TIM,WCDMA,Pré-pago,24220
2023,11,GO,TIM,LTE,Pós-pago,572310
2023,11,GO,TIM,WCDMA,Pré-pago,17348
2023,11,DF,TIM,WCDMA,Pós-pago,7667
2023,11,AC,VIVO,LTE,Pós-pago,99308
2023,11,AM,VIVO,GSM,Pós-pago,120897
2023,11,RR,VIVO,LTE,Pós-pago,89480
2023,11,PA,VIVO,LTE,Pré-pago,1940072
2023,11,TO,VIVO,WCDMA,Pós-pago,13365
2023,11,MA,VIVO,LTE,Pré-pago,1044480
2023,11,PI,VIVO,WCDMA,Pós-pago,28277
2023,11,PI,VIVO,NR,Pós-pago,21407
2023,11,SE,VIVO,NR,Pré-pago,13766
2023,11,BA,VIVO,LTE,Pós-pago,1762067
2023,11,ES,VIVO,WCDMA,Pré-pago,38525
2023,11,RJ,VIVO,CDMA IS 95,Pós-pago,2
2023,11,SP,VIVO,WCDMA,Pré-pago,198393
2023,11,SC,VIVO,WCDMA,Pós-pago,146497
2023,11,GO,VIVO,NR,Pós-pago,140096
2023,11,RO,CLARO,LTE,Pré-pago,560276
2023,11,AM,CLARO,WCDMA,Pós-pago,173969
2023,11,RR,CLARO,NR,Pós-pago,6611
2023,11,PI,CLARO,LTE,Pré-pago,820515
2023,11,PB,CLARO,GSM,Pré-pago,19397
2023,11,PE,CLARO,NR,Pós-pago,155463
2023,11,SP,CLARO,GSM,Pré-pago,76348
2023,11,SC,CLARO,LTE,Pré-pago,783114
2023,11,SC,CLARO,NR,Pós-pago,146087
2023,11,RS,CLARO,GSM,Pré-pago,36804
2023,11,MS,CLARO,GSM,Pós-pago,25827
2023,11,MT,CLARO,GSM,Pós-pago,42517
2023,11,MG,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,43785
2023,11,MG,DATORA,LTE,Pós-pago,2238
2023,11,AP,TIM,WCDMA,Pós-pago,756
2023,11,MG,TIM,NR,Pré-pago,103830
2023,11,BA,Next Level Telecom Ltda.,LTE,Pós-pago,181146
2023,11,DF,TIM,NR,Pós-pago,104882
2023,11,AM,CLARO,NR,Pré-pago,61787
2023,11,ES,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,370
2023,11,RR,TIM,GSM,Pós-pago,890
2023,11,RR,CLARO,WCDMA,Pré-pago,3186
2023,11,PB,TIM,NR,Pré-pago,25573
2023,11,GO,ALGAR (CTBC TELECOM),LTE,Pré-pago,18449
2023,11,RO,AMERICA NET,LTE,Pós-pago,2
2023,11,TO,TIM,NR,Pós-pago,8443
2023,11,AL,TIM,NR,Pós-pago,32225
2023,11,PI,SURF TELECOM,LTE,Pós-pago,4482
2023,11,SP,DATORA,GSM,Pré-pago,98
2023,11,RJ,DATORA,GSM,Pós-pago,222415
2023,11,MA,DATORA,LTE,Pós-pago,141
2023,11,PR,AMERICA NET,LTE,Pós-pago,5577
2023,11,AP,TIM,WCDMA,Pré-pago,2326
2023,11,AP,TIM,GSM,Pós-pago,3200
2023,11,CE,TIM,LTE,Pré-pago,1562188
2023,11,PB,TIM,GSM,Pré-pago,50270
2023,11,MG,TIM,WCDMA,Pré-pago,53430
2023,11,ES,TIM,LTE,Pré-pago,96990
2023,11,RJ,TIM,LTE,Pós-pago,1946434
2023,11,SP,TIM,LTE,Pós-pago,8119417
2023,11,PR,TIM,LTE,Pré-pago,3470434
2023,11,PR,TIM,GSM,Pré-pago,118765
2023,11,MT,TIM,LTE,Pós-pago,152239
2023,11,MT,TIM,WCDMA,Pós-pago,3774
2023,11,TO,VIVO,NR,Pré-pago,2175
2023,11,MA,VIVO,GSM,Pré-pago,91486
2023,11,MA,VIVO,GSM,Pós-pago,92255
2023,11,PI,VIVO,GSM,Pré-pago,38424
2023,11,CE,VIVO,LTE,Pós-pago,842623
2023,11,PB,VIVO,GSM,Pré-pago,47472
2023,11,PE,VIVO,NR,Pós-pago,112456
2023,11,AL,VIVO,WCDMA,Pós-pago,35752
2023,11,MG,VIVO,GSM,Pós-pago,1052618
2023,11,ES,VIVO,NR,Pós-pago,222613
2023,11,SP,VIVO,NR,Pré-pago,345534
2023,11,MT,VIVO,LTE,Pós-pago,982670
2023,11,AC,CLARO,NR,Pós-pago,22450
2023,11,MA,CLARO,WCDMA,Pós-pago,85247
2023,11,RN,CLARO,WCDMA,Pré-pago,30560
2023,11,PE,CLARO,WCDMA,Pós-pago,629131
2023,11,PE,CLARO,LTE,Pós-pago,1112620
2023,11,AL,CLARO,LTE,Pós-pago,301834
2023,11,MG,CLARO,WCDMA,Pré-pago,150614
2023,11,ES,CLARO,WCDMA,Pós-pago,103864
2023,11,ES,CLARO,GSM,Pós-pago,23433
2023,11,RJ,CLARO,NR,Pós-pago,715549
2023,11,MS,CLARO,LTE,Pré-pago,425153
2023,11,GO,CLARO,GSM,Pós-pago,99874
2023,11,MG,ALGAR (CTBC TELECOM),GSM,Pré-pago,13206
2023,11,RS,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,120371
2023,11,BA,TIM,NR,Pós-pago,107757
2023,11,AC,CLARO,WCDMA,Pré-pago,7362
2023,11,PA,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,2219
2023,11,SC,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,11100
2023,11,AP,TIM,LTE,Pós-pago,44111
2023,11,PE,TIM,NR,Pré-pago,70790
2023,11,AC,DATORA,LTE,Pós-pago,15
2023,11,ES,TIM,NR,Pós-pago,6919
2023,11,PE,DATORA,GSM,Pós-pago,58972
2023,11,PA,TIM,NR,Pós-pago,57462
2023,11,MG,Next Level Telecom Ltda.,LTE,Pós-pago,20000
2023,11,RO,SURF TELECOM,LTE,Pós-pago,3110
2023,11,BA,UNIFIQUE,NR,Pré-pago,1
2023,11,AP,VIVO,CDMA IS 95,Pré-pago,6
2023,11,SP,SURF TELECOM,LTE,Pós-pago,153095
2023,11,RN,DATORA,LTE,Pós-pago,255
2023,11,SP,DATORA,GSM,Pós-pago,1086216
2023,11,RN,TIM,GSM,Pós-pago,16850
2023,11,BA,TIM,LTE,Pré-pago,2216257
2023,11,MG,TIM,LTE,Pré-pago,1926505
2023,11,SP,TIM,NR,Pós-pago,846985
2023,11,RO,VIVO,LTE,Pós-pago,133886
2023,11,AC,VIVO,GSM,Pré-pago,19928
2023,11,RR,VIVO,GSM,Pós-pago,15271
2023,11,TO,VIVO,GSM,Pré-pago,12512
2023,11,SE,VIVO,GSM,Pós-pago,74923
2023,11,BA,VIVO,WCDMA,Pré-pago,85657
2023,11,MT,VIVO,GSM,Pós-pago,152912
2023,11,DF,VIVO,NR,Pós-pago,213691
2023,11,RO,CLARO,WCDMA,Pré-pago,17150
2023,11,AC,CLARO,WCDMA,Pós-pago,39675
2023,11,AM,CLARO,LTE,Pré-pago,969234
2023,11,AP,CLARO,WCDMA,Pré-pago,4828
2023,11,TO,CLARO,LTE,Pré-pago,562889
2023,11,MA,CLARO,GSM,Pós-pago,32059
2023,11,PI,CLARO,GSM,Pós-pago,18364
2023,11,CE,CLARO,LTE,Pré-pago,1721596
2023,11,CE,CLARO,WCDMA,Pós-pago,173294
2023,11,SE,CLARO,LTE,Pré-pago,287260
2023,11,SE,CLARO,WCDMA,Pós-pago,26084
2023,11,BA,CLARO,WCDMA,Pré-pago,181173
2023,11,RJ,CLARO,WCDMA,Pós-pago,729420
2023,11,MT,CLARO,NR,Pré-pago,37139
2023,11,MT,CLARO,GSM,Pré-pago,8228
2023,11,RO,SURF TELECOM,LTE,Pré-pago,898
2023,11,SP,Next Level Telecom Ltda.,LTE,Pós-pago,365278
2023,11,SC,UNIFIQUE,NR,Pré-pago,1253
2023,11,BA,TIM,NR,Pré-pago,84456
2023,11,ES,CLARO,GSM,Pré-pago,5540
2023,11,ES,SURF TELECOM,LTE,Pós-pago,5250
2023,11,AC,SURF TELECOM,LTE,Pós-pago,3151
2023,11,GO,ALGAR (CTBC TELECOM),GSM,Pós-pago,344
2023,11,SP,DATORA,LTE,Pós-pago,9289
2023,11,GO,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,2919
2023,11,TO,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,20
2023,11,MS,TIM,NR,Pré-pago,10455
2023,11,TO,SURF TELECOM,LTE,Pós-pago,2127
2023,11,AP,TIM,NR,Pré-pago,11536
2023,11,GO,DATORA,GSM,Pré-pago,16663
2023,11,PA,AMERICA NET,LTE,Pós-pago,1
2023,11,AL,AMERICA NET,LTE,Pós-pago,2
2023,11,MT,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,1
2023,11,AP,SURF TELECOM,LTE,Pós-pago,1726
2023,11,CE,SURF TELECOM,LTE,Pré-pago,4543
2023,11,PE,SURF TELECOM,LTE,Pré-pago,7013
2023,11,PE,SURF TELECOM,LTE,Pós-pago,4050
2023,11,SP,SURF TELECOM,LTE,Pré-pago,95482
2023,11,MG,AMERICA NET,LTE,Pós-pago,3153
2023,11,RO,TIM,LTE,Pré-pago,168623
2023,11,MA,TIM,LTE,Pós-pago,198875
2023,11,PI,TIM,GSM,Pós-pago,8261
2023,11,PB,TIM,LTE,Pré-pago,789730
2023,11,AL,TIM,WCDMA,Pós-pago,4119
2023,11,SE,TIM,LTE,Pré-pago,87826
2023,11,MG,TIM,GSM,Pós-pago,68794
2023,11,RJ,TIM,WCDMA,Pré-pago,78102
2023,11,SP,TIM,WCDMA,Pós-pago,119042
2023,11,RS,TIM,NR,Pré-pago,37028
2023,11,MS,TIM,WCDMA,Pré-pago,3932
2023,11,GO,TIM,GSM,Pré-pago,44748
2023,11,DF,TIM,LTE,Pré-pago,396385
2023,11,AC,VIVO,GSM,Pós-pago,21615
2023,11,AC,VIVO,WCDMA,Pré-pago,2867
2023,11,RR,VIVO,WCDMA,Pré-pago,3102
2023,11,RR,VIVO,LTE,Pré-pago,192779
2023,11,PA,VIVO,GSM,Pré-pago,121221
2023,11,TO,VIVO,LTE,Pós-pago,81513
2023,11,MA,VIVO,WCDMA,Pré-pago,19600
2023,11,MA,VIVO,NR,Pós-pago,55396
2023,11,CE,VIVO,WCDMA,Pós-pago,99059
2023,11,CE,VIVO,NR,Pós-pago,116098
2023,11,RN,VIVO,WCDMA,Pós-pago,36143
2023,11,PB,VIVO,WCDMA,Pré-pago,42830
2023,11,SE,VIVO,GSM,Pré-pago,64775
2023,11,ES,VIVO,GSM,Pós-pago,196770
2023,11,RJ,VIVO,GSM,Pré-pago,140814
2023,11,RJ,VIVO,LTE,Pré-pago,1691185
2023,11,PR,VIVO,WCDMA,Pós-pago,214417
2023,11,PR,VIVO,NR,Pós-pago,251800
2023,11,SC,VIVO,NR,Pré-pago,28155
2023,11,RS,VIVO,LTE,Pré-pago,1952529
2023,11,RS,VIVO,WCDMA,Pós-pago,341387
2023,11,MS,VIVO,NR,Pré-pago,14528
2023,11,RO,CLARO,LTE,Pós-pago,354891
2023,11,RO,CLARO,NR,Pré-pago,35395
2023,11,AC,CLARO,LTE,Pré-pago,225050
2023,11,PA,CLARO,WCDMA,Pós-pago,114237
2023,11,SE,CLARO,NR,Pós-pago,16397
2023,11,BA,CLARO,GSM,Pré-pago,76933
2023,11,SP,CLARO,LTE,Pós-pago,11333497
2023,11,SP,CLARO,GSM,Pós-pago,1365820
2023,11,PR,CLARO,GSM,Pós-pago,328879
2023,11,PR,CLARO,NR,Pré-pago,49392
2023,11,RS,CLARO,LTE,Pré-pago,1103828
2023,11,MT,CLARO,LTE,Pós-pago,518716
2023,11,GO,CLARO,WCDMA,Pós-pago,256152
2023,11,PE,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,515
2023,11,BA,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,776
2023,11,BA,AMERICA NET,LTE,Pós-pago,822
2023,11,PA,SURF TELECOM,LTE,Pós-pago,5790
2023,11,SE,SURF TELECOM,LTE,Pré-pago,812
2023,11,AC,TIM,WCDMA,Pré-pago,660
2023,11,MT,TIM,NR,Pós-pago,17493
2023,11,MG,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,10821
2023,11,MT,TIM,NR,Pré-pago,13567
2023,11,AL,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,116
2023,11,RN,TIM,NR,Pré-pago,23838
2023,11,PE,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,6592
2023,11,MT,DATORA,GSM,Pós-pago,10043
2023,11,MA,VIVO,CDMA IS 95,Pré-pago,11
2023,11,ES,DATORA,GSM,Pós-pago,9795
2023,11,SE,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,33
2023,11,SP,Next Level Telecom Ltda.,WCDMA,Pós-pago,122868
2023,11,TO,VIVO,CDMA IS 95,Pré-pago,1
2023,11,SP,VIVO,CDMA IS 95,Pré-pago,11
2023,11,RR,TIM,NR,Pré-pago,8015
2023,11,AC,DATORA,GSM,Pós-pago,1350
2023,11,PE,Next Level Telecom Ltda.,LTE,Pós-pago,10000
2023,11,AL,SURF TELECOM,LTE,Pós-pago,2272
2023,11,BA,SURF TELECOM,LTE,Pré-pago,9952
2023,11,SC,AMERICA NET,LTE,Pós-pago,2697
2023,11,RR,TIM,WCDMA,Pós-pago,523
2023,11,PA,TIM,WCDMA,Pré-pago,20874
2023,11,PB,TIM,GSM,Pós-pago,27472
2023,11,AL,TIM,GSM,Pré-pago,40199
2023,11,SC,TIM,WCDMA,Pré-pago,32533
2023,11,RS,TIM,GSM,Pós-pago,39778
2023,11,MS,TIM,GSM,Pós-pago,8843
2023,11,AP,VIVO,LTE,Pré-pago,187161
2023,11,TO,VIVO,NR,Pós-pago,9800
2023,11,MA,VIVO,NR,Pré-pago,27590
2023,11,PI,VIVO,GSM,Pós-pago,43818
2023,11,PE,VIVO,WCDMA,Pós-pago,124280
2023,11,AL,VIVO,LTE,Pós-pago,262884
2023,11,SE,VIVO,NR,Pós-pago,52940
2023,11,SE,VIVO,LTE,Pós-pago,509652
2023,11,ES,VIVO,LTE,Pós-pago,1576023
2023,11,RJ,VIVO,GSM,Pós-pago,767740
2023,11,SP,VIVO,GSM,Pré-pago,466610
2023,11,PR,VIVO,WCDMA,Pré-pago,24675
2023,11,AM,CLARO,NR,Pós-pago,90354
2023,11,PA,CLARO,NR,Pré-pago,85263
2023,11,MA,CLARO,GSM,Pré-pago,20718
2023,11,PI,CLARO,NR,Pré-pago,18645
2023,11,AL,CLARO,GSM,Pós-pago,15666
2023,11,ES,CLARO,NR,Pós-pago,69732
2023,11,ES,CLARO,NR,Pré-pago,25498
2023,11,PR,CLARO,LTE,Pós-pago,1070082
2023,11,MS,CLARO,NR,Pré-pago,36309
2023,11,MT,CLARO,WCDMA,Pré-pago,19070
2023,11,MT,CLARO,LTE,Pré-pago,549257
2023,11,AM,TIM,WCDMA,Pós-pago,4737
2023,11,SC,TIM,NR,Pré-pago,73335
2023,11,AP,CLARO,NR,Pré-pago,11852
2023,11,GO,ALGAR (CTBC TELECOM),WCDMA,Pré-pago,4266
2023,11,RN,AMERICA NET,LTE,Pós-pago,10
2023,11,AP,SURF TELECOM,LTE,Pré-pago,443
2023,11,RR,TIM,WCDMA,Pré-pago,893
2023,11,CE,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,6422
2023,11,AL,DATORA,LTE,Pós-pago,749
2023,11,SE,TIM,NR,Pós-pago,11832
2023,11,GO,VIVO,CDMA IS 95,Pré-pago,3
2023,11,SE,SURF TELECOM,LTE,Pós-pago,3132
2023,11,PR,UNIFIQUE,NR,Pré-pago,1
2023,11,AM,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,459
2023,11,MA,SURF TELECOM,LTE,Pré-pago,2048
2023,11,AL,SURF TELECOM,LTE,Pré-pago,2364
2023,11,SC,SURF TELECOM,LTE,Pós-pago,8490
2023,11,RR,DATORA,GSM,Pós-pago,16036
2023,11,RO,TIM,WCDMA,Pré-pago,2134
2023,11,RO,TIM,NR,Pós-pago,5265
2023,11,AC,TIM,LTE,Pós-pago,16908
2023,11,AM,TIM,GSM,Pós-pago,5258
2023,11,AP,TIM,LTE,Pré-pago,122463
2023,11,MA,TIM,GSM,Pós-pago,8799
2023,11,PI,TIM,LTE,Pré-pago,497896
2023,11,PI,TIM,WCDMA,Pré-pago,11667
2023,11,PI,TIM,WCDMA,Pós-pago,3555
2023,11,RN,TIM,LTE,Pós-pago,343406
2023,11,AL,TIM,GSM,Pós-pago,10195
2023,11,BA,TIM,GSM,Pós-pago,35095
2023,11,RJ,TIM,GSM,Pré-pago,87672
2023,11,PR,TIM,GSM,Pós-pago,75522
2023,11,SC,TIM,WCDMA,Pós-pago,35677
2023,11,MT,TIM,GSM,Pré-pago,15301
2023,11,DF,TIM,GSM,Pós-pago,13421
2023,11,RO,VIVO,LTE,Pré-pago,155258
2023,11,RO,VIVO,WCDMA,Pós-pago,28023
2023,11,AP,VIVO,WCDMA,Pós-pago,10823
2023,11,CE,VIVO,GSM,Pré-pago,105358
2023,11,CE,VIVO,GSM,Pós-pago,201237
2023,11,CE,VIVO,NR,Pré-pago,59298
2023,11,RN,VIVO,GSM,Pré-pago,33115
2023,11,PE,VIVO,WCDMA,Pré-pago,62663
2023,11,SE,VIVO,WCDMA,Pós-pago,37634
2023,11,RJ,VIVO,WCDMA,Pré-pago,63791
2023,11,SP,VIVO,LTE,Pré-pago,6069344
2023,11,MS,VIVO,LTE,Pré-pago,583876
2023,11,RO,CLARO,GSM,Pós-pago,19393
2023,11,AP,CLARO,LTE,Pós-pago,47268
2023,11,MA,CLARO,NR,Pré-pago,29159
2023,11,PI,CLARO,NR,Pós-pago,31577
2023,11,CE,CLARO,GSM,Pré-pago,55782
2023,11,RN,CLARO,GSM,Pós-pago,19259
2023,11,RN,CLARO,LTE,Pré-pago,529928
2023,11,PB,CLARO,GSM,Pós-pago,22691
2023,11,PE,CLARO,GSM,Pós-pago,73062
2023,11,AL,CLARO,LTE,Pré-pago,535570
2023,11,AL,CLARO,GSM,Pré-pago,17574
2023,11,SE,CLARO,NR,Pré-pago,10374
2023,11,BA,CLARO,NR,Pré-pago,101981
2023,11,MG,CLARO,WCDMA,Pós-pago,644298
2023,11,MG,CLARO,NR,Pós-pago,232304
2023,11,RJ,CLARO,NR,Pré-pago,173765
2023,11,SP,CLARO,LTE,Pré-pago,5165850
2023,11,SP,CLARO,NR,Pós-pago,2154949
2023,11,SC,CLARO,LTE,Pós-pago,842018
2023,11,MS,CLARO,NR,Pós-pago,99591
2023,11,DF,CLARO,WCDMA,Pré-pago,21015
2023,11,SP,ALGAR (CTBC TELECOM),WCDMA,Pré-pago,10290
2023,11,ES,SURF TELECOM,LTE,Pré-pago,3199
2023,11,AC,TIM,GSM,Pós-pago,947
2023,11,RR,TIM,GSM,Pré-pago,1309
2023,11,PR,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,3605
2023,11,PB,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,171
2023,11,MS,ALGAR (CTBC TELECOM),GSM,Pós-pago,105
2023,11,BA,Next Level Telecom Ltda.,WCDMA,Pós-pago,42456
2023,11,SC,DATORA,GSM,Pós-pago,60712
2023,11,MA,TIM,NR,Pós-pago,18034
2023,11,MA,TIM,NR,Pré-pago,13178
2023,11,RR,AMERICA NET,LTE,Pós-pago,2
2023,11,RO,TIM,NR,Pré-pago,4581
2023,11,PR,VIVO,CDMA IS 95,Pré-pago,3
2023,11,PB,DATORA,GSM,Pós-pago,32719
2023,11,MG,SURF TELECOM,LTE,Pré-pago,46875
2023,11,RO,TIM,WCDMA,Pós-pago,1077
2023,11,PI,TIM,LTE,Pós-pago,156360
2023,11,PI,TIM,GSM,Pré-pago,41183
2023,11,RN,TIM,WCDMA,Pós-pago,7986
2023,11,RN,TIM,LTE,Pré-pago,745063
2023,11,PB,TIM,WCDMA,Pré-pago,19425
2023,11,PB,TIM,WCDMA,Pós-pago,15314
2023,11,AL,TIM,WCDMA,Pré-pago,12676
2023,11,RS,TIM,GSM,Pré-pago,55465
2023,11,MT,TIM,WCDMA,Pré-pago,4773
2023,11,DF,TIM,LTE,Pós-pago,368145
2023,11,DF,TIM,WCDMA,Pré-pago,7231
2023,11,RR,VIVO,NR,Pós-pago,25882
2023,11,AP,VIVO,NR,Pré-pago,10707
2023,11,TO,VIVO,LTE,Pré-pago,96485
2023,11,PB,VIVO,GSM,Pós-pago,56823
2023,11,AL,VIVO,LTE,Pré-pago,491598
2023,11,ES,VIVO,LTE,Pré-pago,1122392
2023,11,RJ,VIVO,NR,Pós-pago,716951
2023,11,SC,VIVO,GSM,Pré-pago,54353
2023,11,SC,VIVO,GSM,Pós-pago,264793
2023,11,RS,VIVO,NR,Pré-pago,40489
2023,11,DF,VIVO,WCDMA,Pré-pago,9087
2023,11,PA,CLARO,WCDMA,Pré-pago,58628
2023,11,AP,CLARO,GSM,Pós-pago,3933
2023,11,PI,CLARO,WCDMA,Pós-pago,48336
2023,11,PI,CLARO,WCDMA,Pré-pago,55336
2023,11,CE,CLARO,LTE,Pós-pago,687214
2023,11,CE,CLARO,GSM,Pós-pago,64522
2023,11,RN,CLARO,WCDMA,Pós-pago,63598
2023,11,RN,CLARO,NR,Pós-pago,52966
2023,11,PE,CLARO,LTE,Pré-pago,1985750
2023,11,AL,CLARO,NR,Pós-pago,48813
2023,11,RS,CLARO,LTE,Pós-pago,2036323
2023,11,GO,CLARO,LTE,Pós-pago,1469175
2023,11,CE,CLARO,NR,Pré-pago,53357
2023,11,MS,CLARO,GSM,Pré-pago,7430
2023,11,CE,TIM,NR,Pós-pago,107717
2023,11,RR,SURF TELECOM,LTE,Pré-pago,98
2023,11,PR,DATORA,GSM,Pós-pago,143998
2023,11,GO,TIM,NR,Pós-pago,92858
2023,11,MS,ALGAR (CTBC TELECOM),GSM,Pré-pago,106
2023,11,PR,LIGGA TELECOM,WCDMA,Pós-pago,6325
2023,11,SC,DATORA,LTE,Pós-pago,674
2023,11,PB,SURF TELECOM,LTE,Pós-pago,2168
2023,11,PA,DATORA,LTE,Pós-pago,207
2023,11,GO,DATORA,LTE,Pós-pago,204
2023,11,PA,DATORA,GSM,Pós-pago,32213
2023,11,PB,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pós-pago,4846
2023,11,MS,ALGAR (CTBC TELECOM),WCDMA,Pós-pago,521
2023,11,AP,TIM,NR,Pós-pago,14979
2023,11,CE,DATORA,LTE,Pós-pago,472
2023,11,ES,TIM,NR,Pré-pago,4053
2023,11,MG,EB FIBRA,LTE,Pós-pago,37
2023,11,DF,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,593
2023,11,PI,DATORA,GSM,Pós-pago,610
2023,11,AP,DATORA,GSM,Pós-pago,113
2023,11,RO,TELEXPERTS TELECOMUNICAÇÕES S.A.,LTE,Pré-pago,1
2023,11,DF,DATORA,GSM,Pós-pago,52020
2023,11,RJ,SURF TELECOM,LTE,Pré-pago,27394
2023,11,PR,SURF TELECOM,LTE,Pré-pago,118462
2023,11,RS,SURF TELECOM,LTE,Pré-pago,18801
2023,11,GO,SURF TELECOM,LTE,Pós-pago,3447
2023,11,RO,TIM,LTE,Pós-pago,63957
2023,11,CE,TIM,GSM,Pré-pago,111525
2023,11,CE,TIM,LTE,Pós-pago,768126
2023,11,RN,TIM,WCDMA,Pré-pago,16054
2023,11,PB,TIM,NR,Pós-pago,48236
2023,11,PE,TIM,LTE,Pós-pago,780365
2023,11,BA,TIM,GSM,Pré-pago,103864
2023,11,ES,TIM,GSM,Pré-pago,4230
2023,11,RS,TIM,WCDMA,Pós-pago,16578
2023,11,AC,VIVO,LTE,Pré-pago,179670
2023,11,AM,VIVO,WCDMA,Pós-pago,59176
2023,11,RR,VIVO,GSM,Pré-pago,10193
2023,11,PA,VIVO,NR,Pré-pago,52058
2023,11,AP,VIVO,NR,Pós-pago,15778
2023,11,MA,VIVO,WCDMA,Pós-pago,51767
2023,11,PB,VIVO,LTE,Pré-pago,660445
2023,11,PE,VIVO,LTE,Pré-pago,1387726
2023,11,AL,VIVO,GSM,Pós-pago,45667
2023,11,BA,VIVO,LTE,Pré-pago,2639270
2023,11,BA,VIVO,GSM,Pós-pago,473875
2023,11,MG,VIVO,LTE,Pré-pago,4012509
2023,11,PR,VIVO,NR,Pré-pago,41337
2023,11,RR,CLARO,GSM,Pré-pago,632
2023,11,AP,CLARO,WCDMA,Pós-pago,10813
2023,11,TO,CLARO,LTE,Pós-pago,332542
2023,11,MA,CLARO,WCDMA,Pré-pago,62692
2023,11,MA,CLARO,LTE,Pós-pago,510683
2023,11,PB,CLARO,NR,Pós-pago,48804
2023,11,PE,CLARO,GSM,Pré-pago,72107
